Stage Number;Stage Name;Tint Set;Conditions;Sky;Time Of Day;Surface;Track
23;Shepherds Shield;E;crisp;partcloud;evening;damp;new
23;Shepherds Shield;E;crisp;partcloud;evening;damp;normal
23;Shepherds Shield;E;crisp;partcloud;evening;damp;worn
23;Shepherds Shield;E;crisp;partcloud;evening;wet;new
23;Shepherds Shield;E;crisp;partcloud;evening;wet;normal
23;Shepherds Shield;E;crisp;partcloud;evening;wet;worn
23;Shepherds Shield;E;hazy;clear;evening;dry;new
23;Shepherds Shield;E;hazy;clear;evening;dry;normal
23;Shepherds Shield;E;hazy;clear;evening;dry;worn
23;Shepherds Shield;E;hazy;clear;evening;damp;new
23;Shepherds Shield;E;hazy;clear;evening;damp;normal
23;Shepherds Shield;E;hazy;clear;evening;damp;worn
23;Shepherds Shield;E;hazy;clear;evening;wet;new
23;Shepherds Shield;E;hazy;clear;evening;wet;normal
23;Shepherds Shield;E;hazy;clear;evening;wet;worn
23;Shepherds Shield;O;hazy;heavycloud;evening;dry;new
23;Shepherds Shield;O;hazy;heavycloud;evening;dry;normal
23;Shepherds Shield;O;hazy;heavycloud;evening;dry;worn
23;Shepherds Shield;O;hazy;heavycloud;evening;damp;new
23;Shepherds Shield;O;hazy;heavycloud;evening;damp;normal
23;Shepherds Shield;O;hazy;heavycloud;evening;damp;worn
23;Shepherds Shield;O;hazy;heavycloud;evening;wet;new
23;Shepherds Shield;O;hazy;heavycloud;evening;wet;normal
23;Shepherds Shield;O;hazy;heavycloud;evening;wet;worn
23;Shepherds Shield;O;norain;lightcloud;evening;dry;new
23;Shepherds Shield;O;norain;lightcloud;evening;dry;normal
23;Shepherds Shield;O;norain;lightcloud;evening;dry;worn
23;Shepherds Shield;O;norain;lightcloud;evening;damp;new
23;Shepherds Shield;O;norain;lightcloud;evening;damp;normal
23;Shepherds Shield;O;norain;lightcloud;evening;damp;worn
23;Shepherds Shield;O;norain;lightcloud;evening;wet;new
23;Shepherds Shield;O;norain;lightcloud;evening;wet;normal
23;Shepherds Shield;O;norain;lightcloud;evening;wet;worn
23;Shepherds Shield;O;lightrain;heavycloud;evening;dry;new
23;Shepherds Shield;O;lightrain;heavycloud;evening;dry;normal
23;Shepherds Shield;O;lightrain;heavycloud;evening;dry;worn
23;Shepherds Shield;O;lightrain;heavycloud;evening;damp;new
23;Shepherds Shield;O;lightrain;heavycloud;evening;damp;normal
23;Shepherds Shield;O;lightrain;heavycloud;evening;damp;worn
23;Shepherds Shield;O;lightrain;heavycloud;evening;wet;new
23;Shepherds Shield;O;lightrain;heavycloud;evening;wet;normal
23;Shepherds Shield;O;lightrain;heavycloud;evening;wet;worn
23;Shepherds Shield;O;heavyrain;heavycloud;evening;dry;new
23;Shepherds Shield;O;heavyrain;heavycloud;evening;dry;normal
23;Shepherds Shield;O;heavyrain;heavycloud;evening;dry;worn
23;Shepherds Shield;O;heavyrain;heavycloud;evening;damp;new
23;Shepherds Shield;O;heavyrain;heavycloud;evening;damp;normal
23;Shepherds Shield;O;heavyrain;heavycloud;evening;damp;worn
23;Shepherds Shield;O;heavyrain;heavycloud;evening;wet;new
23;Shepherds Shield;O;heavyrain;heavycloud;evening;wet;normal
23;Shepherds Shield;O;heavyrain;heavycloud;evening;wet;worn
23;Shepherds Shield;O;lightfog;heavycloud;evening;dry;new
23;Shepherds Shield;O;lightfog;heavycloud;evening;dry;normal
23;Shepherds Shield;O;lightfog;heavycloud;evening;dry;worn
23;Shepherds Shield;O;lightfog;heavycloud;evening;damp;new
23;Shepherds Shield;O;lightfog;heavycloud;evening;damp;normal
23;Shepherds Shield;O;lightfog;heavycloud;evening;damp;worn
23;Shepherds Shield;O;lightfog;heavycloud;evening;wet;new
23;Shepherds Shield;O;lightfog;heavycloud;evening;wet;normal
23;Shepherds Shield;O;lightfog;heavycloud;evening;wet;worn
23;Shepherds Shield;O;heavyfog;heavycloud;evening;dry;new
23;Shepherds Shield;O;heavyfog;heavycloud;evening;dry;normal
23;Shepherds Shield;O;heavyfog;heavycloud;evening;dry;worn
23;Shepherds Shield;O;heavyfog;heavycloud;evening;damp;new
23;Shepherds Shield;O;heavyfog;heavycloud;evening;damp;normal
23;Shepherds Shield;O;heavyfog;heavycloud;evening;damp;worn
23;Shepherds Shield;O;heavyfog;heavycloud;evening;wet;new
23;Shepherds Shield;O;heavyfog;heavycloud;evening;wet;normal
23;Shepherds Shield;O;heavyfog;heavycloud;evening;wet;worn
24;Harwood Forest II;O;hazy;heavycloud;morning;dry;new
24;Harwood Forest II;O;hazy;heavycloud;morning;dry;normal
24;Harwood Forest II;O;hazy;heavycloud;morning;dry;worn
24;Harwood Forest II;O;hazy;heavycloud;morning;damp;new
24;Harwood Forest II;O;hazy;heavycloud;morning;damp;normal
24;Harwood Forest II;O;hazy;heavycloud;morning;damp;worn
24;Harwood Forest II;O;hazy;heavycloud;morning;wet;new
24;Harwood Forest II;O;hazy;heavycloud;morning;wet;normal
24;Harwood Forest II;O;hazy;heavycloud;morning;wet;worn
24;Harwood Forest II;O;norain;lightcloud;morning;dry;new
24;Harwood Forest II;O;norain;lightcloud;morning;dry;normal
24;Harwood Forest II;O;norain;lightcloud;morning;dry;worn
24;Harwood Forest II;O;norain;lightcloud;morning;damp;new
24;Harwood Forest II;O;norain;lightcloud;morning;damp;normal
24;Harwood Forest II;O;norain;lightcloud;morning;damp;worn
24;Harwood Forest II;O;norain;lightcloud;morning;wet;new
24;Harwood Forest II;O;norain;lightcloud;morning;wet;normal
24;Harwood Forest II;O;norain;lightcloud;morning;wet;worn
24;Harwood Forest II;O;lightrain;heavycloud;morning;dry;new
24;Harwood Forest II;O;lightrain;heavycloud;morning;dry;normal
24;Harwood Forest II;O;lightrain;heavycloud;morning;dry;worn
24;Harwood Forest II;O;lightrain;heavycloud;morning;damp;new
24;Harwood Forest II;O;lightrain;heavycloud;morning;damp;normal
24;Harwood Forest II;O;lightrain;heavycloud;morning;damp;worn
24;Harwood Forest II;O;lightrain;heavycloud;morning;wet;new
24;Harwood Forest II;O;lightrain;heavycloud;morning;wet;normal
24;Harwood Forest II;O;lightrain;heavycloud;morning;wet;worn
24;Harwood Forest II;O;heavyrain;heavycloud;morning;dry;new
24;Harwood Forest II;O;heavyrain;heavycloud;morning;dry;normal
24;Harwood Forest II;O;heavyrain;heavycloud;morning;dry;worn
24;Harwood Forest II;O;heavyrain;heavycloud;morning;damp;new
24;Harwood Forest II;O;heavyrain;heavycloud;morning;damp;normal
24;Harwood Forest II;O;heavyrain;heavycloud;morning;damp;worn
24;Harwood Forest II;O;heavyrain;heavycloud;morning;wet;new
24;Harwood Forest II;O;heavyrain;heavycloud;morning;wet;normal
24;Harwood Forest II;O;heavyrain;heavycloud;morning;wet;worn
24;Harwood Forest II;O;lightfog;heavycloud;morning;dry;new
24;Harwood Forest II;O;lightfog;heavycloud;morning;dry;normal
24;Harwood Forest II;O;lightfog;heavycloud;morning;dry;worn
24;Harwood Forest II;O;lightfog;heavycloud;morning;damp;new
24;Harwood Forest II;O;lightfog;heavycloud;morning;damp;normal
24;Harwood Forest II;O;lightfog;heavycloud;morning;damp;worn
24;Harwood Forest II;O;lightfog;heavycloud;morning;wet;new
24;Harwood Forest II;O;lightfog;heavycloud;morning;wet;normal
24;Harwood Forest II;O;lightfog;heavycloud;morning;wet;worn
24;Harwood Forest II;O;heavyfog;heavycloud;morning;dry;new
24;Harwood Forest II;O;heavyfog;heavycloud;morning;dry;normal
24;Harwood Forest II;O;heavyfog;heavycloud;morning;dry;worn
24;Harwood Forest II;O;heavyfog;heavycloud;morning;damp;new
24;Harwood Forest II;O;heavyfog;heavycloud;morning;damp;normal
24;Harwood Forest II;O;heavyfog;heavycloud;morning;damp;worn
24;Harwood Forest II;O;heavyfog;heavycloud;morning;wet;new
24;Harwood Forest II;O;heavyfog;heavycloud;morning;wet;normal
24;Harwood Forest II;O;heavyfog;heavycloud;morning;wet;worn
25;Chirdonhead II;O;hazy;heavycloud;morning;dry;new
25;Chirdonhead II;O;hazy;heavycloud;morning;dry;normal
25;Chirdonhead II;O;hazy;heavycloud;morning;dry;worn
25;Chirdonhead II;O;hazy;heavycloud;morning;damp;new
25;Chirdonhead II;O;hazy;heavycloud;morning;damp;normal
25;Chirdonhead II;O;hazy;heavycloud;morning;damp;worn
25;Chirdonhead II;O;hazy;heavycloud;morning;wet;new
25;Chirdonhead II;O;hazy;heavycloud;morning;wet;normal
25;Chirdonhead II;O;hazy;heavycloud;morning;wet;worn
25;Chirdonhead II;O;norain;lightcloud;morning;dry;new
25;Chirdonhead II;O;norain;lightcloud;morning;dry;normal
25;Chirdonhead II;O;norain;lightcloud;morning;dry;worn
25;Chirdonhead II;O;norain;lightcloud;morning;damp;new
25;Chirdonhead II;O;norain;lightcloud;morning;damp;normal
25;Chirdonhead II;O;norain;lightcloud;morning;damp;worn
25;Chirdonhead II;O;norain;lightcloud;morning;wet;new
25;Chirdonhead II;O;norain;lightcloud;morning;wet;normal
25;Chirdonhead II;O;norain;lightcloud;morning;wet;worn
25;Chirdonhead II;O;lightrain;heavycloud;morning;dry;new
25;Chirdonhead II;O;lightrain;heavycloud;morning;dry;normal
25;Chirdonhead II;O;lightrain;heavycloud;morning;dry;worn
25;Chirdonhead II;O;lightrain;heavycloud;morning;damp;new
25;Chirdonhead II;O;lightrain;heavycloud;morning;damp;normal
25;Chirdonhead II;O;lightrain;heavycloud;morning;damp;worn
25;Chirdonhead II;O;lightrain;heavycloud;morning;wet;new
25;Chirdonhead II;O;lightrain;heavycloud;morning;wet;normal
25;Chirdonhead II;O;lightrain;heavycloud;morning;wet;worn
25;Chirdonhead II;O;heavyrain;heavycloud;morning;dry;new
25;Chirdonhead II;O;heavyrain;heavycloud;morning;dry;normal
25;Chirdonhead II;O;heavyrain;heavycloud;morning;dry;worn
25;Chirdonhead II;O;heavyrain;heavycloud;morning;damp;new
25;Chirdonhead II;O;heavyrain;heavycloud;morning;damp;normal
25;Chirdonhead II;O;heavyrain;heavycloud;morning;damp;worn
25;Chirdonhead II;O;heavyrain;heavycloud;morning;wet;new
25;Chirdonhead II;O;heavyrain;heavycloud;morning;wet;normal
25;Chirdonhead II;O;heavyrain;heavycloud;morning;wet;worn
25;Chirdonhead II;O;lightfog;heavycloud;morning;dry;new
25;Chirdonhead II;O;lightfog;heavycloud;morning;dry;normal
25;Chirdonhead II;O;lightfog;heavycloud;morning;dry;worn
25;Chirdonhead II;O;lightfog;heavycloud;morning;damp;new
25;Chirdonhead II;O;lightfog;heavycloud;morning;damp;normal
25;Chirdonhead II;O;lightfog;heavycloud;morning;damp;worn
25;Chirdonhead II;O;lightfog;heavycloud;morning;wet;new
25;Chirdonhead II;O;lightfog;heavycloud;morning;wet;normal
25;Chirdonhead II;O;lightfog;heavycloud;morning;wet;worn
25;Chirdonhead II;O;heavyfog;heavycloud;morning;dry;new
25;Chirdonhead II;O;heavyfog;heavycloud;morning;dry;normal
25;Chirdonhead II;O;heavyfog;heavycloud;morning;dry;worn
25;Chirdonhead II;O;heavyfog;heavycloud;morning;damp;new
25;Chirdonhead II;O;heavyfog;heavycloud;morning;damp;normal
25;Chirdonhead II;O;heavyfog;heavycloud;morning;damp;worn
25;Chirdonhead II;O;heavyfog;heavycloud;morning;wet;new
25;Chirdonhead II;O;heavyfog;heavycloud;morning;wet;normal
25;Chirdonhead II;O;heavyfog;heavycloud;morning;wet;worn
26;Falstone II;O;hazy;heavycloud;morning;dry;new
26;Falstone II;O;hazy;heavycloud;morning;dry;normal
26;Falstone II;O;hazy;heavycloud;morning;dry;worn
26;Falstone II;O;hazy;heavycloud;morning;damp;new
26;Falstone II;O;hazy;heavycloud;morning;damp;normal
26;Falstone II;O;hazy;heavycloud;morning;damp;worn
26;Falstone II;O;hazy;heavycloud;morning;wet;new
26;Falstone II;O;hazy;heavycloud;morning;wet;normal
26;Falstone II;O;hazy;heavycloud;morning;wet;worn
26;Falstone II;O;norain;lightcloud;morning;dry;new
26;Falstone II;O;norain;lightcloud;morning;dry;normal
26;Falstone II;O;norain;lightcloud;morning;dry;worn
26;Falstone II;O;norain;lightcloud;morning;damp;new
26;Falstone II;O;norain;lightcloud;morning;damp;normal
26;Falstone II;O;norain;lightcloud;morning;damp;worn
26;Falstone II;O;norain;lightcloud;morning;wet;new
26;Falstone II;O;norain;lightcloud;morning;wet;normal
26;Falstone II;O;norain;lightcloud;morning;wet;worn
26;Falstone II;O;norain;lightcloud;noon;dry;new
26;Falstone II;O;norain;lightcloud;noon;dry;normal
26;Falstone II;O;norain;lightcloud;noon;dry;worn
26;Falstone II;O;norain;lightcloud;noon;damp;new
26;Falstone II;O;norain;lightcloud;noon;damp;normal
26;Falstone II;O;norain;lightcloud;noon;damp;worn
26;Falstone II;O;norain;lightcloud;noon;wet;new
26;Falstone II;O;norain;lightcloud;noon;wet;normal
26;Falstone II;O;norain;lightcloud;noon;wet;worn
26;Falstone II;O;norain;lightcloud;evening;dry;new
26;Falstone II;O;norain;lightcloud;evening;dry;normal
26;Falstone II;O;norain;lightcloud;evening;dry;worn
26;Falstone II;O;norain;lightcloud;evening;damp;new
26;Falstone II;O;norain;lightcloud;evening;damp;normal
26;Falstone II;O;norain;lightcloud;evening;damp;worn
26;Falstone II;O;norain;lightcloud;evening;wet;new
26;Falstone II;O;norain;lightcloud;evening;wet;normal
26;Falstone II;O;norain;lightcloud;evening;wet;worn
26;Falstone II;O;lightrain;heavycloud;morning;dry;new
26;Falstone II;O;lightrain;heavycloud;morning;dry;normal
26;Falstone II;O;lightrain;heavycloud;morning;dry;worn
26;Falstone II;O;lightrain;heavycloud;morning;damp;new
26;Falstone II;O;lightrain;heavycloud;morning;damp;normal
26;Falstone II;O;lightrain;heavycloud;morning;damp;worn
26;Falstone II;O;lightrain;heavycloud;morning;wet;new
26;Falstone II;O;lightrain;heavycloud;morning;wet;normal
26;Falstone II;O;lightrain;heavycloud;morning;wet;worn
26;Falstone II;O;lightrain;heavycloud;noon;dry;new
26;Falstone II;O;lightrain;heavycloud;noon;dry;normal
26;Falstone II;O;lightrain;heavycloud;noon;dry;worn
26;Falstone II;O;lightrain;heavycloud;noon;damp;new
26;Falstone II;O;lightrain;heavycloud;noon;damp;normal
26;Falstone II;O;lightrain;heavycloud;noon;damp;worn
26;Falstone II;O;lightrain;heavycloud;noon;wet;new
26;Falstone II;O;lightrain;heavycloud;noon;wet;normal
26;Falstone II;O;lightrain;heavycloud;noon;wet;worn
26;Falstone II;O;lightrain;heavycloud;evening;dry;new
26;Falstone II;O;lightrain;heavycloud;evening;dry;normal
26;Falstone II;O;lightrain;heavycloud;evening;dry;worn
26;Falstone II;O;lightrain;heavycloud;evening;damp;new
26;Falstone II;O;lightrain;heavycloud;evening;damp;normal
26;Falstone II;O;lightrain;heavycloud;evening;damp;worn
26;Falstone II;O;lightrain;heavycloud;evening;wet;new
26;Falstone II;O;lightrain;heavycloud;evening;wet;normal
26;Falstone II;O;lightrain;heavycloud;evening;wet;worn
26;Falstone II;O;heavyrain;heavycloud;morning;dry;new
26;Falstone II;O;heavyrain;heavycloud;morning;dry;normal
26;Falstone II;O;heavyrain;heavycloud;morning;dry;worn
26;Falstone II;O;heavyrain;heavycloud;morning;damp;new
26;Falstone II;O;heavyrain;heavycloud;morning;damp;normal
26;Falstone II;O;heavyrain;heavycloud;morning;damp;worn
26;Falstone II;O;heavyrain;heavycloud;morning;wet;new
26;Falstone II;O;heavyrain;heavycloud;morning;wet;normal
26;Falstone II;O;heavyrain;heavycloud;morning;wet;worn
26;Falstone II;O;heavyrain;heavycloud;noon;dry;new
26;Falstone II;O;heavyrain;heavycloud;noon;dry;normal
26;Falstone II;O;heavyrain;heavycloud;noon;dry;worn
26;Falstone II;O;heavyrain;heavycloud;noon;damp;new
26;Falstone II;O;heavyrain;heavycloud;noon;damp;normal
26;Falstone II;O;heavyrain;heavycloud;noon;damp;worn
26;Falstone II;O;heavyrain;heavycloud;noon;wet;new
26;Falstone II;O;heavyrain;heavycloud;noon;wet;normal
26;Falstone II;O;heavyrain;heavycloud;noon;wet;worn
26;Falstone II;O;heavyrain;heavycloud;evening;dry;new
26;Falstone II;O;heavyrain;heavycloud;evening;dry;normal
26;Falstone II;O;heavyrain;heavycloud;evening;dry;worn
26;Falstone II;O;heavyrain;heavycloud;evening;damp;new
26;Falstone II;O;heavyrain;heavycloud;evening;damp;normal
26;Falstone II;O;heavyrain;heavycloud;evening;damp;worn
26;Falstone II;O;heavyrain;heavycloud;evening;wet;new
26;Falstone II;O;heavyrain;heavycloud;evening;wet;normal
26;Falstone II;O;heavyrain;heavycloud;evening;wet;worn
26;Falstone II;O;lightfog;heavycloud;morning;dry;new
26;Falstone II;O;lightfog;heavycloud;morning;dry;normal
26;Falstone II;O;lightfog;heavycloud;morning;dry;worn
26;Falstone II;O;lightfog;heavycloud;morning;damp;new
26;Falstone II;O;lightfog;heavycloud;morning;damp;normal
26;Falstone II;O;lightfog;heavycloud;morning;damp;worn
26;Falstone II;O;lightfog;heavycloud;morning;wet;new
26;Falstone II;O;lightfog;heavycloud;morning;wet;normal
26;Falstone II;O;lightfog;heavycloud;morning;wet;worn
26;Falstone II;O;lightfog;heavycloud;noon;dry;new
26;Falstone II;O;lightfog;heavycloud;noon;dry;normal
26;Falstone II;O;lightfog;heavycloud;noon;dry;worn
26;Falstone II;O;lightfog;heavycloud;noon;damp;new
26;Falstone II;O;lightfog;heavycloud;noon;damp;normal
26;Falstone II;O;lightfog;heavycloud;noon;damp;worn
26;Falstone II;O;lightfog;heavycloud;noon;wet;new
26;Falstone II;O;lightfog;heavycloud;noon;wet;normal
26;Falstone II;O;lightfog;heavycloud;noon;wet;worn
26;Falstone II;O;lightfog;heavycloud;evening;dry;new
26;Falstone II;O;lightfog;heavycloud;evening;dry;normal
26;Falstone II;O;lightfog;heavycloud;evening;dry;worn
26;Falstone II;O;lightfog;heavycloud;evening;damp;new
26;Falstone II;O;lightfog;heavycloud;evening;damp;normal
26;Falstone II;O;lightfog;heavycloud;evening;damp;worn
26;Falstone II;O;lightfog;heavycloud;evening;wet;new
26;Falstone II;O;lightfog;heavycloud;evening;wet;normal
26;Falstone II;O;lightfog;heavycloud;evening;wet;worn
26;Falstone II;O;heavyfog;heavycloud;morning;dry;new
26;Falstone II;O;heavyfog;heavycloud;morning;dry;normal
26;Falstone II;O;heavyfog;heavycloud;morning;dry;worn
26;Falstone II;O;heavyfog;heavycloud;morning;damp;new
26;Falstone II;O;heavyfog;heavycloud;morning;damp;normal
26;Falstone II;O;heavyfog;heavycloud;morning;damp;worn
26;Falstone II;O;heavyfog;heavycloud;morning;wet;new
26;Falstone II;O;heavyfog;heavycloud;morning;wet;normal
26;Falstone II;O;heavyfog;heavycloud;morning;wet;worn
26;Falstone II;O;heavyfog;heavycloud;noon;dry;new
26;Falstone II;O;heavyfog;heavycloud;noon;dry;normal
26;Falstone II;O;heavyfog;heavycloud;noon;dry;worn
26;Falstone II;O;heavyfog;heavycloud;noon;damp;new
26;Falstone II;O;heavyfog;heavycloud;noon;damp;normal
26;Falstone II;O;heavyfog;heavycloud;noon;damp;worn
26;Falstone II;O;heavyfog;heavycloud;noon;wet;new
26;Falstone II;O;heavyfog;heavycloud;noon;wet;normal
26;Falstone II;O;heavyfog;heavycloud;noon;wet;worn
26;Falstone II;O;heavyfog;heavycloud;evening;dry;new
26;Falstone II;O;heavyfog;heavycloud;evening;dry;normal
26;Falstone II;O;heavyfog;heavycloud;evening;dry;worn
26;Falstone II;O;heavyfog;heavycloud;evening;damp;new
26;Falstone II;O;heavyfog;heavycloud;evening;damp;normal
26;Falstone II;O;heavyfog;heavycloud;evening;damp;worn
26;Falstone II;O;heavyfog;heavycloud;evening;wet;new
26;Falstone II;O;heavyfog;heavycloud;evening;wet;normal
26;Falstone II;O;heavyfog;heavycloud;evening;wet;worn
27;Shepherds Shield II;E;crisp;clear;evening;dry;new
27;Shepherds Shield II;E;crisp;clear;evening;dry;normal
27;Shepherds Shield II;E;crisp;clear;evening;dry;worn
27;Shepherds Shield II;E;crisp;clear;evening;damp;new
27;Shepherds Shield II;E;crisp;clear;evening;damp;normal
27;Shepherds Shield II;E;crisp;clear;evening;damp;worn
27;Shepherds Shield II;E;crisp;clear;evening;wet;new
27;Shepherds Shield II;E;crisp;clear;evening;wet;normal
27;Shepherds Shield II;E;crisp;clear;evening;wet;worn
27;Shepherds Shield II;E;crisp;partcloud;evening;dry;new
27;Shepherds Shield II;E;crisp;partcloud;evening;dry;normal
27;Shepherds Shield II;E;crisp;partcloud;evening;dry;worn
27;Shepherds Shield II;E;crisp;partcloud;evening;damp;new
27;Shepherds Shield II;E;crisp;partcloud;evening;damp;normal
27;Shepherds Shield II;E;crisp;partcloud;evening;damp;worn
27;Shepherds Shield II;E;crisp;partcloud;evening;wet;new
27;Shepherds Shield II;E;crisp;partcloud;evening;wet;normal
27;Shepherds Shield II;E;crisp;partcloud;evening;wet;worn
27;Shepherds Shield II;E;hazy;clear;evening;dry;new
27;Shepherds Shield II;E;hazy;clear;evening;dry;normal
27;Shepherds Shield II;E;hazy;clear;evening;dry;worn
27;Shepherds Shield II;E;hazy;clear;evening;damp;new
27;Shepherds Shield II;E;hazy;clear;evening;damp;normal
27;Shepherds Shield II;E;hazy;clear;evening;damp;worn
27;Shepherds Shield II;E;hazy;clear;evening;wet;new
27;Shepherds Shield II;E;hazy;clear;evening;wet;normal
27;Shepherds Shield II;E;hazy;clear;evening;wet;worn
27;Shepherds Shield II;O;hazy;heavycloud;evening;dry;new
27;Shepherds Shield II;O;hazy;heavycloud;evening;dry;normal
27;Shepherds Shield II;O;hazy;heavycloud;evening;dry;worn
27;Shepherds Shield II;O;hazy;heavycloud;evening;damp;new
27;Shepherds Shield II;O;hazy;heavycloud;evening;damp;normal
27;Shepherds Shield II;O;hazy;heavycloud;evening;damp;worn
27;Shepherds Shield II;O;hazy;heavycloud;evening;wet;new
27;Shepherds Shield II;O;hazy;heavycloud;evening;wet;normal
27;Shepherds Shield II;O;hazy;heavycloud;evening;wet;worn
27;Shepherds Shield II;O;norain;lightcloud;evening;dry;new
27;Shepherds Shield II;O;norain;lightcloud;evening;dry;normal
27;Shepherds Shield II;O;norain;lightcloud;evening;dry;worn
27;Shepherds Shield II;O;norain;lightcloud;evening;damp;new
27;Shepherds Shield II;O;norain;lightcloud;evening;damp;normal
27;Shepherds Shield II;O;norain;lightcloud;evening;damp;worn
27;Shepherds Shield II;O;norain;lightcloud;evening;wet;new
27;Shepherds Shield II;O;norain;lightcloud;evening;wet;normal
27;Shepherds Shield II;O;norain;lightcloud;evening;wet;worn
27;Shepherds Shield II;O;lightrain;heavycloud;evening;dry;new
27;Shepherds Shield II;O;lightrain;heavycloud;evening;dry;normal
27;Shepherds Shield II;O;lightrain;heavycloud;evening;dry;worn
27;Shepherds Shield II;O;lightrain;heavycloud;evening;damp;new
27;Shepherds Shield II;O;lightrain;heavycloud;evening;damp;normal
27;Shepherds Shield II;O;lightrain;heavycloud;evening;damp;worn
27;Shepherds Shield II;O;lightrain;heavycloud;evening;wet;new
27;Shepherds Shield II;O;lightrain;heavycloud;evening;wet;normal
27;Shepherds Shield II;O;lightrain;heavycloud;evening;wet;worn
27;Shepherds Shield II;O;heavyrain;heavycloud;evening;dry;new
27;Shepherds Shield II;O;heavyrain;heavycloud;evening;dry;normal
27;Shepherds Shield II;O;heavyrain;heavycloud;evening;dry;worn
27;Shepherds Shield II;O;heavyrain;heavycloud;evening;damp;new
